techs,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand
2021-02-12 01:00:00,3.172,3.74937511,2.149726293,3.210013206,3.573213479,4.057788574,2.797,2.934940155
2021-02-12 02:00:00,2.719,3.20955682,2.081,2.751020261,3.119730162,3.470149552,2.862,2.916066939
2021-02-12 03:00:00,2.542,2.999476155,2.081,2.572357713,2.866610721,3.242511651,2.586,2.879303333
2021-02-12 04:00:00,2.446,3.623491899,2.081,2.475340807,2.759048466,3.258784506,2.723,2.888781862
2021-02-12 05:00:00,2.808,3.205455575,2.211498404,2.841757253,3.167360661,3.582252198,3.133,3.352613216
2021-02-12 06:00:00,4.104,4.835997914,3.229632719,3.178244233,4.629199723,5.974702233,3.188,3.298572053
2021-02-12 07:00:00,5.007,5.901237038,4.004395825,5.073721043,4.478767462,6.387523391,4.218,4.951726048
2021-02-12 08:00:00,4.391,5.181339521,3.405813114,4.443817985,4.942674495,6.722569051,6.751,7.298609074
2021-02-12 09:00:00,4.318,4.690889017,3.380099437,4.369905636,4.887180826,5.508579612,7.744,8.50712322
2021-02-12 10:00:00,4.527,5.342400537,3.611300164,4.581990229,5.106334522,5.032824185,7.634,9.06867974
2021-02-12 11:00:00,4.582,5.407114919,3.654813021,4.618707509,5.168408823,5.847370559,7.988,8.805367999
2021-02-12 12:00:00,4.936,6.260653598,3.945151207,4.995332023,5.567702435,6.297001408,7.299,7.343649687
2021-02-12 13:00:00,5.062,6.097961322,4.769051025,5.12271064,6.567952843,7.482748937,7.373,7.31137023
2021-02-12 14:00:00,4.952,5.843701093,3.803561041,5.55970729,5.585766592,6.78526245,6.898,7.484743665
2021-02-12 15:00:00,5.087,6.003673524,4.05633822,5.148132683,5.735984523,6.92543998,6.408,6.944165321
2021-02-12 16:00:00,4.976,5.84200214,3.969203011,5.035690898,5.612819764,6.348091813,6.082,6.367353846
2021-02-12 17:00:00,5.388,6.638517075,4.297806297,5.452739801,6.579037302,6.873639787,5.84,4.9996989
2021-02-12 18:00:00,6.722,7.932478869,5.361934063,6.797732966,7.729705695,8.576112651,6.084,5.459756441
2021-02-12 19:00:00,7.886,9.306215445,6.290414812,7.98076252,8.989022527,10.06035282,5.457,5.095225729
2021-02-12 20:00:00,8.502,10.46764122,6.784346939,8.31143167,9.590082488,10.6275,4.606,5.908337984
2021-02-12 21:00:00,8.047,9.533133569,6.257541117,8.143999162,9.546871475,9.419481881,3.93,4.162489183
2021-02-12 22:00:00,6.784,8.005625125,5.411399176,6.859359165,7.652265003,8.859647624,3.732,3.805468164
2021-02-12 23:00:00,5.124,6.046767018,5.454785552,5.185998686,5.37272743,6.536709908,3.343,3.635123034
2021-02-13 00:00:00,3.24,4.564720384,3.086155504,3.914390172,4.362937732,5.118989583,3.109,4.039576353
2021-02-13 01:00:00,2.922,4.902611032,2.527431498,3.210040967,3.577853292,4.04656926,2.98,2.086
2021-02-13 02:00:00,2.577,3.20711367,2.160316686,2.750505965,3.06549821,3.467184053,2.788,3.11766012
2021-02-13 03:00:00,2.403,4.367880626,2.081,3.899666503,2.866876026,3.242392165,2.724,2.086
2021-02-13 04:00:00,2.361,2.886337212,2.081,2.591391927,3.543482376,3.121229847,2.996,3.338436843
2021-02-13 05:00:00,2.506,3.271327933,2.23958879,3.054790848,3.166963808,3.581422913,3.168,3.052781102
2021-02-13 06:00:00,2.757,4.8412667,3.272707108,4.701517381,4.62789634,4.962062411,2.894,3.505723904
2021-02-13 07:00:00,3.692,5.79916564,4.456074567,5.141723552,4.724235082,6.383910956,3.066,4.728534242
2021-02-13 08:00:00,4.517,4.997819951,3.518356171,4.437786421,4.945799773,5.641700167,3.596,7.43568997
2021-02-13 09:00:00,4.761,5.092489243,3.435621191,3.592733974,4.858835174,5.430653665,4.39,8.242071819
2021-02-13 10:00:00,5.912,5.273999139,3.531653731,4.519127153,5.084594978,5.6976973,4.984,8.173748513
2021-02-13 11:00:00,6.522,5.328700912,3.602143408,4.569716271,5.093466034,5.7587077,5.298,6.0927
2021-02-13 12:00:00,6.504,5.741408431,3.880955323,4.92355821,5.437571174,6.206549707,4.953,8.055697356
2021-02-13 13:00:00,7.218,5.965668229,3.97969695,5.046505432,5.62490867,6.361714893,4.867,8.077653328
2021-02-13 14:00:00,6.424,5.644017745,3.764141416,4.930933557,5.496570743,6.215806392,4.676,7.571924959
2021-02-13 15:00:00,6.331,5.904115782,3.915001996,5.06183796,5.643599809,6.382612176,4.558,7.191153231
2021-02-13 16:00:00,5.216,5.767644049,3.898680046,4.945965635,4.462911303,6.23531414,4.624,6.486767803
2021-02-13 17:00:00,5.959,4.955030437,3.884087342,5.35950869,5.972763954,6.755074905,4.674,6.361401948
2021-02-13 18:00:00,6.938,8.937286608,5.259497043,6.481486114,7.436613311,8.410801551,4.6,3.518692416
2021-02-13 19:00:00,7.547,9.146243945,6.182628381,7.843650155,8.742540281,9.887576547,4.511,4.666251147
2021-02-13 20:00:00,8.064,10.08,6.671408802,8.464001815,9.434051336,10.08,4.266,3.534201367
2021-02-13 21:00:00,7.146,9.332262639,6.307561554,8.235974193,8.919513589,10.08784372,3.625,4.014348844
2021-02-13 22:00:00,5.848,7.840806664,5.300081503,6.724275874,7.490960162,8.578680338,3.446,3.780718059
2021-02-13 23:00:00,4.694,6.259329528,3.790602877,5.044298216,5.622293954,6.358681505,2.894,2.313179074
2021-02-14 00:00:00,3.24,4.319524102,2.974319759,3.773307037,4.205532229,4.756382434,2.679,3.080059024
2021-02-14 01:00:00,2.922,3.719500812,2.418698906,3.656868393,3.420390129,4.220050166,2.586,2.762322905
2021-02-14 02:00:00,2.577,3.04245313,2.081,2.217483387,2.908085738,3.336396129,2.581,3.020463488
2021-02-14 03:00:00,2.403,2.835745633,2.10033475,2.349380755,2.711254754,3.074170355,2.53,2.816395612
2021-02-14 04:00:00,2.361,2.747789061,2.081,2.337952413,3.404561251,2.149442033,2.756,2.912243983
2021-02-14 05:00:00,2.506,3.165980155,2.135671724,2.950355123,3.019984559,3.415629471,3.04,3.304034831
2021-02-14 06:00:00,2.757,4.698501428,3.175928024,4.02937988,5.859690097,5.063169,2.826,3.340520443
2021-02-14 07:00:00,3.692,5.695316841,4.565018129,4.954009611,5.27734365,6.24537875,2.911,4.601364469
2021-02-14 08:00:00,4.517,5.062050718,2.836664639,5.609207063,4.920552341,5.218663144,3.082,7.489383067
2021-02-14 09:00:00,4.761,5.340313993,3.364490839,4.268598546,4.757690623,5.454277955,3.476,6.253033338
2021-02-14 10:00:00,5.912,5.231117748,3.537417916,4.48682479,5.002617491,5.654740192,3.508,8.322005453
2021-02-14 11:00:00,6.522,5.300429019,3.582838079,4.547122326,5.096820117,6.147425463,4.254,5.5959
2021-02-14 12:00:00,6.504,5.72646787,3.871201589,4.916503276,5.475057605,5.727702563,4.28,7.943024071
2021-02-14 13:00:00,7.218,5.881593703,3.975150229,5.040615954,4.848636836,6.28259065,4.184,8.183778547
2021-02-14 14:00:00,6.424,4.537106475,4.273881425,4.938237637,5.502698627,6.224997937,4.582,7.700944509
2021-02-14 15:00:00,6.331,5.924202789,4.006819015,5.088914479,5.662690497,6.620873358,4.676,7.443744103
2021-02-14 16:00:00,5.216,5.908509121,3.920434506,4.974388312,5.544086926,6.270391468,4.623,6.904442811
2021-02-14 17:00:00,5.959,6.340617912,2.596496985,5.43494725,5.980776699,6.854047932,4.866,6.49386509
2021-02-14 18:00:00,6.938,8.472853486,5.352141106,6.791745968,8.784288946,8.193237065,4.385,5.093855223
2021-02-14 19:00:00,7.547,9.48279096,6.283190562,9.340782408,9.660900462,9.952248056,4.092,2.337657803
2021-02-14 20:00:00,8.064,10.02742805,6.791365928,8.325381221,9.3837679,10.08,3.668,4.542446665
2021-02-14 21:00:00,7.146,9.44340803,6.41619976,8.160152349,9.074269825,10.26370303,3.768,4.141856783
2021-02-14 22:00:00,5.848,8.004089833,5.410352337,6.863120386,7.650769571,8.652902907,3.547,3.804203129
2021-02-14 23:00:00,4.694,6.042969773,4.087043678,5.185149733,4.922611542,6.53630573,3.09,3.308167122
2021-02-15 00:00:00,3.868,4.557598574,3.133340915,3.656610855,4.25275689,4.934549573,2.872,3.21816108
2021-02-15 01:00:00,3.172,4.494270942,2.530261599,3.210623098,2.835597,4.031607092,2.852,2.086
2021-02-15 02:00:00,2.719,2.081,2.173674615,4.083855039,3.065815041,3.506670739,2.806,3.030278605
2021-02-15 03:00:00,2.542,3.474294987,2.145094088,2.572294936,2.866681943,3.246304336,2.789,2.86835638
2021-02-15 04:00:00,2.446,2.88669425,2.081,2.475080643,2.759061511,3.120499522,2.892,3.221287826
2021-02-15 05:00:00,2.808,3.913169695,2.081,2.841123503,3.220418995,3.589702168,3.149,2.086
2021-02-15 06:00:00,4.104,4.81596687,3.273661508,4.153346013,4.629255618,5.443007117,3.246,3.426896335
2021-02-15 07:00:00,5.007,5.908487649,3.993851047,5.067213276,5.647701613,6.387627192,4.292,4.663305427
2021-02-15 08:00:00,4.391,5.181740695,3.502590183,4.443801178,4.952085021,4.508926401,6.814,7.573240349
2021-02-15 09:00:00,4.318,5.141405747,3.444166118,4.369859584,4.892616033,5.127314923,7.376,8.005462657
2021-02-15 10:00:00,4.527,5.342065449,4.422612529,4.348650265,5.105082693,5.774913517,7.667,8.554891315
2021-02-15 11:00:00,4.582,5.407916783,3.593030181,4.643285083,5.173675985,5.532266412,7.687,8.591486709
2021-02-15 12:00:00,4.936,5.824876376,3.773457129,5.101632129,5.567743643,6.983371368,7.54,8.228003811
2021-02-15 13:00:00,5.062,5.629896981,3.889664522,5.415779531,5.696664359,6.79447397,7.553,8.401271243
2021-02-15 14:00:00,4.952,6.34164254,3.950160719,5.011642193,5.585840552,6.317443854,7.216,8.012154419
2021-02-15 15:00:00,5.087,6.019588954,4.057749874,5.14820233,5.738037109,6.348300751,7.084,7.998567753
2021-02-15 16:00:00,4.976,5.872079901,3.062079115,5.035952894,5.703461167,6.348308377,6.603,7.49953104
2021-02-15 17:00:00,5.388,7.012537267,4.796068391,5.452783943,6.072114599,6.873659726,6.144,6.894563904
2021-02-15 18:00:00,6.722,7.93091027,4.981718,6.75881411,7.582305951,8.49081546,5.168,5.559781119
2021-02-15 19:00:00,7.886,9.306090749,5.921971548,9.419602557,8.061435816,10.06040657,4.394,5.240706549
2021-02-15 20:00:00,8.502,10.6275,6.781767592,7.670866331,9.590062752,10.6275,3.94,2.487335967
2021-02-15 21:00:00,8.047,9.495826743,6.419274781,8.143747952,9.076327934,10.27712534,3.915,4.220575406
2021-02-15 22:00:00,6.784,7.623794258,5.41010439,5.815844493,7.653151404,8.654550006,3.452,4.000101538
2021-02-15 23:00:00,5.124,6.088507514,4.08732432,5.185665086,5.777343722,7.210227745,3.092,3.277316884
2021-02-16 00:00:00,3.868,4.564581206,3.085469085,4.051122985,4.32445424,4.934564928,2.906,3.165907669
2021-02-16 01:00:00,3.172,3.992178682,2.530217448,3.210120716,3.577890208,3.553795694,2.815,2.086
2021-02-16 02:00:00,2.719,3.209534941,2.196107929,3.934920476,3.066386299,3.468274129,2.709,2.896923792
2021-02-16 03:00:00,2.542,3.000827519,2.081,2.572500132,2.867641559,3.243061836,2.774,3.026207863
2021-02-16 04:00:00,2.446,2.945377313,2.081,2.965417177,2.759040387,3.120548889,2.748,3.150659112
2021-02-16 05:00:00,2.808,2.276743511,2.239835343,2.841713276,3.166358143,3.582044506,3.118,3.249885786
2021-02-16 06:00:00,4.104,4.65848072,3.846393869,4.183963957,5.409980936,5.23495571,3.25,3.549808254
2021-02-16 07:00:00,5.007,5.90862752,3.994070762,4.981464449,5.648656341,6.387607048,4.454,4.909998514
2021-02-16 08:00:00,4.391,5.181693735,3.433221817,4.112281489,4.952940617,4.628562811,7.454,8.270173317
2021-02-16 09:00:00,4.318,5.172164858,3.441938591,3.807842558,4.880755362,5.508721689,8.55,7.984203498
2021-02-16 10:00:00,4.527,5.342133716,3.611019789,4.54214371,5.106541869,5.77534412,9.453,10.14460993
2021-02-16 11:00:00,4.582,5.407136758,3.654908383,4.329126623,5.168884886,5.845376997,9.59,10.06840208
2021-02-16 12:00:00,4.936,5.824830644,3.940911206,4.996214159,5.515840318,6.297391943,9.278,9.407032023
2021-02-16 13:00:00,5.062,5.973239349,4.020204242,5.122505775,5.734699463,6.458664113,9.64,9.287178005
2021-02-16 14:00:00,4.952,5.949240911,3.950029286,5.010750319,5.585608829,6.316068908,8.719,7.015013576
2021-02-16 15:00:00,5.087,6.003035656,4.014318633,5.148130089,5.734801479,6.506131754,8.256,8.863128744
2021-02-16 16:00:00,4.976,5.872021434,4.494636097,5.027291192,5.619272823,6.348011528,7.577,7.985377448
2021-02-16 17:00:00,5.388,6.35822569,4.297824753,5.445733109,6.240085189,6.873612728,6.939,7.361473406
2021-02-16 18:00:00,6.722,7.932446236,5.361862453,6.794042535,7.583204144,8.411188365,5.928,6.274808713
2021-02-16 19:00:00,7.886,9.30604638,6.290394362,8.542517837,8.895233464,9.436752949,5.653,5.664720073
2021-02-16 20:00:00,8.502,10.24209871,6.776158098,8.604012156,9.591222361,10.6275,4.744,4.271444465
2021-02-16 21:00:00,8.047,9.12511571,6.418744027,7.763218508,8.588635948,10.26575989,4.012,4.531051064
2021-02-16 22:00:00,6.784,8.005367057,5.411348074,6.866294818,7.651249494,8.654581767,3.721,4.223503181
2021-02-16 23:00:00,5.124,6.046634351,4.0863064,5.185595516,6.245840523,7.638443164,3.074,3.547728168
2021-02-17 00:00:00,3.868,4.564588996,3.085708004,4.648435195,4.363018469,6.245596225,2.851,3.417843202
2021-02-17 01:00:00,3.172,3.743180076,2.530191509,3.210079596,3.579152691,4.046665035,2.667,3.281719941
2021-02-17 02:00:00,2.719,3.208604039,2.16885403,2.999236428,3.066925228,3.468678977,2.671,3.223330819
2021-02-17 03:00:00,2.542,2.999583013,2.081,2.57251986,2.910984265,3.242885188,2.806,3.181108975
2021-02-17 04:00:00,2.446,2.763580409,2.081,2.475387492,2.256648289,4.031720186,3.042,3.265426923
2021-02-17 05:00:00,2.808,3.313637755,2.204471933,2.842401567,2.760269922,2.36105799,3.127,3.64648744
2021-02-17 06:00:00,4.104,4.8425882,3.272467538,4.153822235,4.629214387,5.236972022,3.135,3.651107283
2021-02-17 07:00:00,5.007,5.908614707,3.993913021,5.066695196,5.647701585,6.387545933,4.602,5.251952524
2021-02-17 08:00:00,4.391,5.182329613,3.494752093,4.439173478,4.953577982,5.601726711,8.072,8.742215968
2021-02-17 09:00:00,4.318,4.895602316,3.530762163,4.111533232,4.870603418,5.508567336,10.1,9.653094661
2021-02-17 10:00:00,4.527,5.026291848,3.909938704,4.581384413,5.311435811,5.758756163,10.566,11.68991702
2021-02-17 11:00:00,4.582,5.411684028,3.6548972,4.637176219,5.168412796,5.845114576,10.242,11.19293068
2021-02-17 12:00:00,4.936,5.825817049,4.543177461,5.048793895,5.873924661,6.296970273,9.392,9.818560884
2021-02-17 13:00:00,5.062,5.973552457,4.037761315,5.122804811,6.061775837,6.455986135,9.084,9.685293996
2021-02-17 14:00:00,4.952,5.947133498,3.95002248,5.015925062,5.585315738,6.317381997,8.77,9.351093682
2021-02-17 15:00:00,5.087,6.306515602,4.057725663,5.117441455,5.737872412,6.489715074,8.707,7.862100783
2021-02-17 16:00:00,4.976,5.73416968,3.969163651,5.03870991,4.946027124,6.475120604,7.636,8.344335732
2021-02-17 17:00:00,5.388,5.489582055,4.299145674,5.452741651,6.640854139,6.862218047,6.612,5.322718658
2021-02-17 18:00:00,6.722,7.932799752,5.363058335,6.802769718,7.582259981,8.607084827,5.474,6.580170742
2021-02-17 19:00:00,7.886,7.483185014,6.292737551,7.981160819,8.699260425,9.990513188,5.703,5.923872435
2021-02-17 20:00:00,8.502,10.03289684,6.804743384,8.214371517,9.590190881,10.6275,5.176,5.415076698
2021-02-17 21:00:00,8.047,9.470931396,6.419144542,8.143690635,10.24720696,10.26698817,4.414,4.401449755
2021-02-17 22:00:00,6.784,8.005561694,5.393871419,7.37585208,7.640467783,9.508702944,3.834,4.385407002
2021-02-17 23:00:00,5.124,6.054246895,4.08724408,5.226487277,5.781349787,6.539896205,3.06,3.615232809
2021-02-18 00:00:00,3.868,4.558724487,3.085511519,4.463921992,4.471135096,3.010089556,2.997,3.427364877
2021-02-18 01:00:00,3.172,3.743219485,2.737353261,3.188008691,3.577873395,4.056909912,2.85,3.225943608
2021-02-18 02:00:00,2.719,3.208532057,2.168582793,2.751786791,3.06706164,4.833051325,2.69,3.183725025
2021-02-18 03:00:00,2.542,2.999692684,2.081,2.571993666,2.86727436,3.243847388,2.785,3.108423079
2021-02-18 04:00:00,2.446,2.081,2.081,3.345484835,2.759025164,3.127689405,2.786,3.26172096
2021-02-18 05:00:00,2.808,3.313663232,2.207387008,2.841672398,3.167220129,3.58235349,3.298,3.643305433
2021-02-18 06:00:00,4.104,3.975277916,3.273614294,4.153266404,4.271191798,5.235523431,3.694,2.086
2021-02-18 07:00:00,5.007,5.908643575,3.993852431,4.574354473,5.212589204,6.386855269,5.066,5.592365678
2021-02-18 08:00:00,4.391,5.18178679,3.502209601,4.468636,3.629207762,5.594679975,8.484,8.979743933
2021-02-18 09:00:00,4.318,5.095567022,3.525978168,4.114033516,4.870435077,5.85317446,9.452,9.786066665
2021-02-18 10:00:00,4.527,5.341882817,3.61092709,4.581401271,5.054498628,5.241232669,10.209,9.470868017
2021-02-18 11:00:00,4.582,5.407098187,3.654809868,4.338439703,5.168348503,5.847166976,10.899,9.195132846
2021-02-18 12:00:00,4.936,5.824845378,4.668536505,4.995447201,5.567707902,6.296980067,9.985,9.409130179
2021-02-18 13:00:00,5.062,5.973523356,4.04043656,4.931977823,5.222555037,6.457580696,10.072,9.924163743
2021-02-18 14:00:00,4.952,5.843753068,3.947923348,5.002387133,5.583440286,6.365079112,8.896,9.32888864
2021-02-18 15:00:00,5.087,6.00302627,3.701254395,5.148146282,5.737404254,6.491104892,8.676,9.554363324
2021-02-18 16:00:00,4.976,6.375559616,3.969538149,5.035770872,4.848389593,6.348006901,7.802,6.685799313
2021-02-18 17:00:00,5.388,6.356002988,4.297782688,5.44805773,6.077520571,6.874980506,7.204,7.699949624
2021-02-18 18:00:00,6.722,7.93082751,5.361823434,6.802865893,7.58242573,8.575463355,6.116,6.415552032
2021-02-18 19:00:00,7.886,9.306063195,6.290352122,7.982346186,8.895256267,10.06289635,5.022,5.798683885
2021-02-18 20:00:00,8.502,10.03306109,6.139204658,8.604167827,8.947530819,10.6275,4.595,5.212658764
2021-02-18 21:00:00,8.047,9.507373723,6.411126675,8.143800285,10.10188642,10.2658127,3.92,4.651640163
2021-02-18 22:00:00,6.784,8.009168711,5.411009404,6.835165178,6.947546143,8.654482653,3.964,4.13001584
2021-02-18 23:00:00,5.124,5.998010246,4.087205181,5.18707172,5.898537814,6.536745186,3.142,3.36287977
2021-02-19 00:00:00,3.868,4.560868497,2.597412368,3.914475913,4.360203555,4.709835575,2.91,3.17667612
2021-02-19 01:00:00,3.172,3.744254401,2.546070804,3.211607593,3.774898116,4.364863914,2.712,2.881603786
2021-02-19 02:00:00,2.719,3.389352266,2.168350332,2.751027356,3.066312279,3.467889724,2.565,2.206677773
2021-02-19 03:00:00,2.542,2.999495429,2.081,2.104321942,2.867105442,3.242673164,2.547,3.621598314
2021-02-19 04:00:00,2.446,2.886467056,2.081,2.081,2.819057327,3.126040271,2.592,3.018700419
2021-02-19 05:00:00,2.808,3.346194236,2.287799914,2.84765671,3.743472123,3.582521462,2.956,3.426339589
2021-02-19 06:00:00,4.104,4.849191304,3.272453414,3.762220359,4.628860616,5.749257686,3.4,3.600215064
2021-02-19 07:00:00,5.007,6.972620591,3.944814973,5.060407452,5.647323356,5.956160308,4.868,3.910813484
2021-02-19 08:00:00,4.391,3.894942323,3.495058961,4.444080645,5.576073668,5.654725109,7.915,7.591734508
2021-02-19 09:00:00,4.318,5.095574202,3.444357121,4.369900949,4.344873049,4.850592942,8.566,9.377671655
2021-02-19 10:00:00,4.527,5.341203655,3.6517591,4.582928552,5.111628186,5.845159393,9.47,7.785101828
2021-02-19 11:00:00,4.582,5.392653059,3.570848437,4.637195063,5.169006986,5.845242239,9.195,7.778192049
2021-02-19 12:00:00,4.936,5.824853637,3.93727547,4.995333652,5.56805495,6.296930128,9.005,9.930536181
2021-02-19 13:00:00,5.062,5.968406543,4.037679549,5.122983941,5.709758563,6.487253005,8.862,9.872871823
2021-02-19 14:00:00,4.952,5.843926321,3.949999906,4.282655015,5.320492713,6.494560159,7.82,8.692478768
2021-02-19 15:00:00,5.087,6.003049757,4.057747516,5.66777444,5.738838639,6.488974449,7.692,8.261484618
2021-02-19 16:00:00,4.976,5.650946517,3.967234088,5.144076621,6.351883515,6.347952498,7.358,5.108237006
2021-02-19 17:00:00,5.388,6.358260556,5.235741556,5.554679549,6.077575496,5.845415429,6.751,7.447386085
2021-02-19 18:00:00,6.722,7.938005212,5.467253242,6.802283788,7.582484056,8.575460363,6.513,5.981809465
2021-02-19 19:00:00,7.886,9.009147091,7.052238576,7.981014427,8.895347786,10.05620331,5.846,5.504348026
2021-02-19 20:00:00,8.502,10.03296576,6.781856125,8.604207229,9.59017951,10.6275,4.758,5.104693851
2021-02-19 21:00:00,8.047,9.81820469,7.155173298,8.127191746,9.076918941,10.25696003,4.452,3.328361968
2021-02-19 22:00:00,6.784,7.174435745,6.302729905,6.716199344,7.650961419,8.387787102,4.282,4.502008638
2021-02-19 23:00:00,5.124,6.046749309,4.08973345,5.139197938,5.779652633,6.430505608,3.221,3.216270459
2021-02-20 00:00:00,3.24,4.698214451,3.085506986,3.915486146,4.479091965,4.951025494,3.075,3.158291936
